Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
The Albert,8181402543100,Precast  > Building A  > Ground,2014-06-12,aidanr,Defect,Builder,Champion (Dennis),2014-08-12,None,Closed,Chipped precast panel,,,None,0.00
The Albert,8181402543596,Precast  > Building A  > Ground,2014-06-12,vincec,Defect,Builder,Champion (Dennis),2014-08-12,None,Closed,Chips in precast,,,None,0.00
The Albert,8181409793963,Precast  > Building A  > Level 02,2014-09-04,aidanr,Defect,Builder,Champion (Dennis),2014-09-10,None,Open,Drill holes after fixing of stop end,,,None,0.00
The Albert,8181410322460,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,"Panel not corked
",,,None,0.00
The Albert,8181410322590,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Panel not corked,,,None,0.00
The Albert,8181410322674,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Panel not corked,,,None,0.00
The Albert,8181410322760,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Stripping to be complete,,,None,0.00
The Albert,8181410322901,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Patching to be done - rough between where bonded meets concrete,,,None,0.00
The Albert,8181410322976,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Panel not corked,,,None,0.00
The Albert,8181410323086,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Prop locations to be patched on all panels,,,None,0.00
The Albert,8181410323201,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Patching to be done -rough where bondek meets concrete,,,None,0.00
The Albert,8181410323289,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Prop points to be patched (on all panels) ,,,None,0.00
The Albert,8181410323353,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Stripping incomplete ,,,None,0.00
The Albert,8181410323421,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Plate welding incomplete,,,None,0.00
The Albert,8181410323486,Building A > Ground > Common Areas,2014-09-10,aidanr,Defect,Builder,Champion (Dennis),2014-09-13,None,Open,Corking to be done,,,None,0.00
