Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
Edgewater,8491406157001,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Clean panel at entrance,,,None,0.00
Edgewater,8491406157066,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Remove plywood,,,None,0.00
Edgewater,8491406157115,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Missing air vent at pump room,,,None,0.00
Edgewater,8491406157199,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Clean panel,,,None,0.00
Edgewater,8491406157230,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Remove chain,,,None,0.00
Edgewater,8491406157277,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Paint,,,None,0.00
Edgewater,8491406157330,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Clean excessive paint on precast,,,None,0.00
Edgewater,8491406157442,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Paint,,,None,0.00
Edgewater,8491406157472,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Paint,,,None,0.00
Edgewater,8491406157611,Basement Lower ,24/07/2014,henryt,Defect,Superintendant,ABD Group (Alex K),01/08/2014,None,Closed,Water leaking from pipe,,,None,0.00
Edgewater,8491410821242,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Repair and patch,,,None,0.00
Edgewater,8491410821287,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Bay 509 ceiling remove and patch,Patch and sanded 21.11.14,,None,0.00
Edgewater,8491410821351,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove nails and screws,Nails and screws have all been removed 21.11.14,,None,0.00
Edgewater,8491410821374,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove screws,,,None,0.00
Edgewater,8491410821395,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Clean debris,,,None,0.00
Edgewater,8491410821452,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Shortcut spoondrain to be caulked and filled,,,None,0.00
Edgewater,8491410821542,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,"Need clip support to all extending sprinkler heads
Clean concrete off fire services",,,None,0.00
Edgewater,8491410821579,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove all debris and hardened grout on spoon drain,,,None,0.00
Edgewater,8491410821672,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Patch all honeycombing to penetration infill,,,None,0.00
Edgewater,8491410821763,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Bay 510 Secure fixing to all storage cage posts,Secure brace storage unit complete,,None,0.00
Edgewater,8491410821789,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Bay 511 Patch,Patched and complete,,None,0.00
Edgewater,8491410821850,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Patch honey combing penetration infill bay 512,,,None,0.00
Edgewater,8491410821917,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove all debris and hardened grout bay 514 Water penetration ceiling bay 514,Grinder the floor area ,,None,0.00
Edgewater,8491410821991,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Open,Band beam to be inspected and commented by structural engineer require,,,None,0.00
Edgewater,8491410822082,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Patch bay 601,Patched and complete,,None,0.00
Edgewater,8491410822139,Basement Lower ,16/09/2014,henryt,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Open,"Bay 602 and 603
Instruction by engineer",,,None,0.00
Edgewater,8491410822252,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove cut and seal temp water or alternatively secure to hydraulic consultant and body corp require,Water pipe has been removed all complete,,None,0.00
Edgewater,8491410822282,Basement Lower ,16/09/2014,neriof,Defect,Superintendant,ABD Group (Alex K),20/09/2014,None,Closed,Remove exceeded concrete,Removed concrete complete,,None,0.00
