Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,8491405298570,Ground > 1D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405301780,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301800,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301832,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301859,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Doors jam,,,None,0.00
La Scala,8491405301875,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Gap not even,,,None,0.00
La Scala,8491405301926,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Copper pipe wrong position,,,None,0.00
La Scala,8491405301946,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Chip on panel,,,None,0.00
La Scala,8491405301966,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and painting,,,None,0.00
La Scala,8491405302025,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405302052,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Patch and repaint,,,None,0.00
La Scala,8491405302088,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and repaint,,,None,0.00
La Scala,8491405302132,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302159,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302207,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and repaint,,,None,0.00
La Scala,8491405302225,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
La Scala,8491405302247,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302267,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
La Scala,8491405302326,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Clean paint marks on frame and caulking,,,None,0.00
La Scala,8491405302346,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
La Scala,8491405302374,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and painting,,,None,0.00
La Scala,8491405302419,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Paint mark on tile skirting,,,None,0.00
La Scala,8491405302444,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405302481,Ground > 1D > Laundry,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Patch and paint,,,None,0.00
La Scala,8491405302557,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Re caulk,,,None,0.00
La Scala,8491405391263,Ground > 1D,15/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),24/07/2014,None,Closed,Touch up paint,,,None,0.00
