Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
La Scala,8491405036376,Ground,11/07/2014,billb,Defect,Superintendant,ABD Group (Mick S),19/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405036476,Level 01,11/07/2014,billb,Defect,Superintendant,ABD Group (Mick S),19/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405036491,Level 02,11/07/2014,billb,Defect,Superintendant,ABD Group (Mick S),19/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298488,Ground > 11D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298509,Ground > 13D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),14/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298528,Ground > 14D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),14/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298544,Ground > 15D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298558,Ground > 16D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298570,Ground > 1D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298582,Ground > 2D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298594,Ground > 3D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298607,Ground > 4D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298618,Ground > 5D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298630,Ground > 6D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298643,Ground > 7D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298657,Ground > 8D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405298669,Ground > 9D,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,General clean,,,None,0.00
La Scala,8491405301780,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301800,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301832,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405301859,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Doors jam,,,None,0.00
La Scala,8491405301875,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Gap not even,,,None,0.00
La Scala,8491405301926,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Copper pipe wrong position,,,None,0.00
La Scala,8491405301946,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Chip on panel,,,None,0.00
La Scala,8491405301966,Ground > 1D > Kitchen,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and painting,,,None,0.00
La Scala,8491405302025,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Repaint,,,None,0.00
La Scala,8491405302052,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Patch and repaint,,,None,0.00
La Scala,8491405302088,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and repaint,,,None,0.00
La Scala,8491405302132,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302159,Ground > 1D > Living,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302207,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Need sanding and repaint,,,None,0.00
La Scala,8491405302225,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
La Scala,8491405302247,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Caulking,,,None,0.00
La Scala,8491405302267,Ground > 1D > Bedroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
La Scala,8491405302326,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Clean paint marks on frame and caulking,,,None,0.00
La Scala,8491405302346,Ground > 1D > Bathroom,14/07/2014,henryt,Defect,Superintendant,ABD Group (Mick S),23/07/2014,None,Closed,Touch up,,,None,0.00
