Project,Inspection Id,Location,Date Raised,Inspected By,Inspecton Type,Raised By,Issue To,Fixed By Date,Cost Attribute,Status,Description,Note,Cost Impact,Cost Impact Price
The Albert,9331427408601,Building A > Ground > Apartments > A003 > Bath,2015-03-27,arcallegari,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-03-27,None,Open,Tiling - gap for caulking to large,,,None,0.00
The Albert,9331427409001,Building A > Ground > Apartments > A001 > Bath,2015-03-27,arcallegari,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-03-27,None,Open,Tiling - gap for caulking to large,,,None,0.00
The Albert,9331427411219,Building C > Ground > Apartments > C002 > Bath,2015-03-27,arcallegari,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-04-11,None,Open,Tiling- aluminium trim not straight,,,None,0.00
The Albert,9331427411291,Building C > Ground > Apartments > C002 > Bath,2015-03-27,arcallegari,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-04-11,None,Open,Tiling-grout lines don't line up,,,None,0.00
The Albert,9791425618257,Building B > Ground > Apartments > B001 > Bath,2015-03-06,alambrianou,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-03-16,None,Closed,Tiling - Uneven Grout Spacing insufficient,,,None,0.00
The Albert,10391429141296,Building B,2015-04-16,bfairchild,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-05-02,None,Open,Tiling - Cracked/Chipped,B104,,None,0.00
The Albert,10391429141731,Building B,2015-04-16,bfairchild,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-05-12,None,Open,Tiling - Uneven Surface,Will need to be completed before shower screen is installed. Thanks b104,,None,0.00
The Albert,10391429143472,Building B > Level 01 > Apartments > B108 > Bath,2015-04-16,bfairchild,Incomplete Works,Builder,Metroceramics (Andrew Lambrianou),2015-04-24,None,Closed,Shower floor wastes have not been installed in both showers in the apartment.,,,None,0.00
The Albert,10391429143982,Building B > Level 01 > Apartments > B109 > Bedroom 01 > Ens,2015-04-16,bfairchild,Defect,Builder,Metroceramics (Andrew Lambrianou),2015-05-12,None,Closed,Tile behind toilet has come loose and is to big to be grouted or caulked. Toilet to be removed and tile to be replaced.,"Toilet will be removed by 20/4 for you to be able to replace tile, thank you.",,None,0.00
The Albert,10391429227430,Building C > Level 01 > Apartments > C109 > Bedroom 01 > Ens,2015-04-17,bfairchild,Incomplete Works,Builder,Metroceramics (Andrew Lambrianou),2015-04-25,None,Open,Tiling - Grout Missing and tile missing,,,None,0.00
